key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_000,為了給各位的冒險旅程提供方便，<hex:02100103>我們正在對此地的氣象變化進行觀測。<hex:02100103>那麼現在就向您介紹目前及未來的天氣狀況。
1,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_010,當前的天氣為<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>。
2,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_020,哦對，<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>天氣我也沒辦法預測，還請注意。
3,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_030,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>。<hex:02100103>目前無法預測<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>何時結束，<hex:02100103>如果早些時候結束將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>，晚些時候結束將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>，<hex:02100103>然後，將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
4,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_035,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>。<hex:02100103>目前無法預測<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>何時結束，<hex:02100103>結束後將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>，<hex:02100103>然後，將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
5,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_040,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>。<hex:02100103>目前無法預測<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>何時結束，<hex:02100103>如果早些時候結束將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>，晚些時候結束將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>，<hex:02100103>然後，會持續為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
6,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_045,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>。<hex:02100103>目前無法預測<hex:024804F201FA03><hex:024904F201FB03>蜃景<hex:0249020103><hex:0248020103>何時結束，<hex:02100103>結束後將會為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>，<hex:02100103>然後，會持續為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
7,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_050,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>。<hex:02100103>稍後，將會有<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>與<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>相繼而至，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
8,TEXT_CTSMKDWEATHERFORECAST_00925_WEATHERFORECAST_000_060,<hex:02282CFF11>WeatherPlaceName<hex:FF17><hex:022813FF0E>TerritoryType<hex:E8020603><hex:0103>當前的天氣為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>。<hex:02100103>稍後，會持續為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>，<hex:02100103>明日本時段的天氣將會是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8060203><hex:0249020103><hex:0248020103>。
