key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_100_000,你是不是去過波亞達樹喵？<hex:02100103>有沒有從寶瓶蟹那拿到寶貝喵？
1,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_000,我是專門收集稀有道具的尋寶獵人喵。<hex:02100103>讓我看看你身上的裝備中有沒有好東西喵……
2,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_001,這是……蘊含火屬性魔力的魔杖，火焰杖喵。<hex:02100103>據說這是溫達斯聯邦那個黑色惡……香托托博士的最愛。
3,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_003,你身上穿的這是……柯尼希板甲喵！你怎麼弄到的喵？<hex:02100103>要解開鎧甲上的詛咒，可是需要尼德霍格的免罪符！<hex:02100103>我曾經忙活了一週就為了它，結果還是被其他冒險者搶了先喵！
4,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_004,哇，身上的是阿瑞斯板甲喵！<hex:02100103>你能拿到這個，難道是把那個逃得飛快的恐怖盧恩族<hex:02100103>和會發射強力導彈的鋼鐵戰車全打倒了喵？！
5,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_005,你身上這件……莫非是麒麟大袖喵？！<hex:02100103>哎呀，看著這件衣服，就想起要花幾個小時<hex:02100103>吸引麒麟注意力來回跑動的忍者，真是太辛苦了喵……
6,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_006,身上的是毒蠍格鬥服喵！製作這件衣服的素材來自幻魔蠍塞爾凱特，<hex:02100103>那玩意可凶了喵！一旦它進入亢奮狀態，<hex:02100103>就連遠處觀望的冒險者都會被它卷過去，每次都會死不少人呢喵！
7,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_007,身上這件一看就很貴的外套是朱紅斗篷喵！<hex:02100103>製作它的素材應該是來自波亞達樹的寶瓶蟹掉落的織物……<hex:02100103>但最近不知為什麼好像再也沒有掉落了喵。
8,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_008,頭上戴著的是視覺尖角帽喵！想要在對戰白澤時獲得它，<hex:02100103>需要集齊百目妖的5種眼球，並將它們合成一個喵。<hex:02100103>我合成失敗了，只能重新收集眼球，氣死了喵……
9,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_009,頭上戴著的是瓦爾庫姆皇帝的戰利品，皇帝飛蟲的薄翼髮飾喵！<hex:02100103>我也去瓦爾庫姆沙丘埋伏過，<hex:02100103>但每次都聽著波浪拍打海岸的聲音睡著了喵。
10,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_010,腳上穿著的是闊步高筒靴，你眼光不錯喵！<hex:02100103>要是有這雙穿上就可以走得更快的靴子，<hex:02100103>我去奧茲特洛亞城撈星極指環豈不是隨便玩了喵！
11,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_011,耳朵上戴著的是魔界花凱西的耳環喵！<hex:02100103>凱西的耳朵非常靈敏，同時又擁有將遠處的冒險者拉過來的力量，<hex:02100103>稍不注意就發現已經被它拉到眼前了，太危險了喵！
12,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_012,等一下！那、那那是人間至寶守護指環喵？！<hex:02100103>這可太稀有了喵！只要有了這個，白魔法師們就會加入隊伍，<hex:02100103>我的一個金髮的騎士朋友是這麼說的喵！
13,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_013,能收集到這些寶物，你可真厲害喵。<hex:02100103>如果又找到了什麼新寶貝，也讓我看看喵！
14,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_014,喵……你好像沒有什麼稀有道具呢喵。<hex:02100103>今後要是找到了什麼好東西，類似我身上穿著的這種，<hex:02100103>請務必讓我看看喵！
15,TEXT_CTSETCEOVEQUIPCHECK_00953_VANAADV05234B_000_002,（★未使用／削除予定★）
