key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANYOK122_05357_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※推進該任務時，職業需與接受任務時相同。<hex:02100103><hex:02100103>守雪人小屋的伍亞固想要解決食物問題。
1,TEXT_BANYOK122_05357_SEQ_01,和伽哈洛對話
2,TEXT_BANYOK122_05357_SEQ_02,將委託物品交給伍亞固
3,TEXT_BANYOK122_05357_SEQ_03,
4,TEXT_BANYOK122_05357_SEQ_04,
5,TEXT_BANYOK122_05357_SEQ_05,
6,TEXT_BANYOK122_05357_SEQ_06,
7,TEXT_BANYOK122_05357_SEQ_07,
8,TEXT_BANYOK122_05357_SEQ_08,
9,TEXT_BANYOK122_05357_SEQ_09,
10,TEXT_BANYOK122_05357_SEQ_10,
11,TEXT_BANYOK122_05357_SEQ_11,
12,TEXT_BANYOK122_05357_SEQ_12,
13,TEXT_BANYOK122_05357_SEQ_13,
14,TEXT_BANYOK122_05357_SEQ_14,
15,TEXT_BANYOK122_05357_SEQ_15,
16,TEXT_BANYOK122_05357_SEQ_16,
17,TEXT_BANYOK122_05357_SEQ_17,
18,TEXT_BANYOK122_05357_SEQ_18,
19,TEXT_BANYOK122_05357_SEQ_19,
20,TEXT_BANYOK122_05357_SEQ_20,
21,TEXT_BANYOK122_05357_SEQ_21,
22,TEXT_BANYOK122_05357_SEQ_22,
23,TEXT_BANYOK122_05357_SEQ_23,
24,TEXT_BANYOK122_05357_TODO_00,和伽哈洛對話
25,TEXT_BANYOK122_05357_TODO_01,<hex:0208F2037AE4E8050AFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF2030F><hex:0208F20309E4E8050BFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF2029E><hex:0208F20298E4E8050CFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF2022D><hex:0208F20227E4E80509FF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF201BC><hex:0208F201B6E4E8050DFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF2014B><hex:0208F20145E4E8050EFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FFF0DB><hex:0208F0D6E4E8050FFF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FF6E><hex:02086AE4E80510FF62><hex:02085EE3E802E803FF36>製作筆記 友好部族任務：製作<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給伍亞固<hex:03><hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>
26,TEXT_BANYOK122_05357_TODO_02,
27,TEXT_BANYOK122_05357_TODO_03,
28,TEXT_BANYOK122_05357_TODO_04,
29,TEXT_BANYOK122_05357_TODO_05,
30,TEXT_BANYOK122_05357_TODO_06,
31,TEXT_BANYOK122_05357_TODO_07,
32,TEXT_BANYOK122_05357_TODO_08,
33,TEXT_BANYOK122_05357_TODO_09,
34,TEXT_BANYOK122_05357_TODO_10,
35,TEXT_BANYOK122_05357_TODO_11,
36,TEXT_BANYOK122_05357_TODO_12,
37,TEXT_BANYOK122_05357_TODO_13,
38,TEXT_BANYOK122_05357_TODO_14,
39,TEXT_BANYOK122_05357_TODO_15,
40,TEXT_BANYOK122_05357_TODO_16,
41,TEXT_BANYOK122_05357_TODO_17,
42,TEXT_BANYOK122_05357_TODO_18,
43,TEXT_BANYOK122_05357_TODO_19,
44,TEXT_BANYOK122_05357_TODO_20,
45,TEXT_BANYOK122_05357_TODO_21,
46,TEXT_BANYOK122_05357_TODO_22,
47,TEXT_BANYOK122_05357_TODO_23,
48,TEXT_BANYOK122_05357_VUYARGUR_000_001,咕……
49,TEXT_BANYOK122_05357_VUYARGUR_000_003,抱歉，肚子餓得有點咕咕叫了。<hex:02100103>修復作業需要在寒冷環境下持續工作，<hex:02100103>所以更容易產生飢餓感。
50,TEXT_BANYOK122_05357_VUYARGUR_000_004,不光是我，<hex:02100103>從事重體力勞動的工作人員尤其如此。
51,TEXT_BANYOK122_05357_VUYARGUR_000_005,修復作業需要在寒冷環境下持續工作，<hex:02100103>所以更容易產生飢餓感。<hex:02100103>從事重體力勞動的工作人員尤其如此。
52,TEXT_BANYOK122_05357_VUYARGUR_000_006,玉米作為主食，消耗量在不斷增加，<hex:02100103>山腳下將為我們開墾一片玉米地……<hex:02100103>我們也收到了製作必要備用品的委託。
53,TEXT_BANYOK122_05357_VUYARGUR_000_007,不好意思，我想請你幫個忙。<hex:02100103>素材方面由伽哈洛負責管理，你去找他吧。
54,TEXT_BANYOK122_05357_GARHARLOR_000_010,<hex:022903EB0203>，每次都承蒙你照顧了。<hex:02100103>你這次來是為了田地的那件事吧。
55,TEXT_BANYOK122_05357_GARHARLOR_000_011,能請你幫忙製作<hex:02280BFF05>Item<hex:F2B49C0103>的<hex:02100103>用於製作堆肥的結實容器嗎？<hex:02100103>材料不夠的話就再來找我吧。
56,TEXT_BANYOK122_05357_GARHARLOR_000_012,能請你幫忙製作<hex:02280BFF05>Item<hex:F2B49C0103>的<hex:02100103>用於耕田的道具嗎？<hex:02100103>材料不夠的話就再來找我吧。
57,TEXT_BANYOK122_05357_GARHARLOR_000_013,能請你幫忙製作<hex:02280BFF05>Item<hex:F2B49C0103>的<hex:02100103>作物成長促進劑嗎？<hex:02100103>材料不夠的話就再來找我吧。
58,TEXT_BANYOK122_05357_GARHARLOR_000_014,完成後就請拿去交給伍亞固吧。<hex:02100103>拜託了。
59,TEXT_BANYOK122_05357_GARHARLOR_000_015,材料不夠了嗎？<hex:02100103>看起來手頭還有富餘啊。<hex:02100103>完成後就請拿去交給伍亞固吧。
60,TEXT_BANYOK122_05357_GARHARLOR_000_016,
61,TEXT_BANYOK122_05357_GARHARLOR_000_017,
