key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANOMI124_04630_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※推進該任務時，職業需與接受任務時相同。<hex:02100103><hex:02100103>A4調查平台的斯提格瑪四想要冒險者幫忙籌備素材。
1,TEXT_BANOMI124_04630_SEQ_01,和至福樂土遊樂區的調理研究型奧密克戎對話
2,TEXT_BANOMI124_04630_SEQ_02,將委託物品交給調理研究型奧密克戎
3,TEXT_BANOMI124_04630_SEQ_03,向斯提格瑪四報告
4,TEXT_BANOMI124_04630_SEQ_04,
5,TEXT_BANOMI124_04630_SEQ_05,
6,TEXT_BANOMI124_04630_SEQ_06,
7,TEXT_BANOMI124_04630_SEQ_07,
8,TEXT_BANOMI124_04630_SEQ_08,
9,TEXT_BANOMI124_04630_SEQ_09,
10,TEXT_BANOMI124_04630_SEQ_10,
11,TEXT_BANOMI124_04630_SEQ_11,
12,TEXT_BANOMI124_04630_SEQ_12,
13,TEXT_BANOMI124_04630_SEQ_13,
14,TEXT_BANOMI124_04630_SEQ_14,
15,TEXT_BANOMI124_04630_SEQ_15,
16,TEXT_BANOMI124_04630_SEQ_16,
17,TEXT_BANOMI124_04630_SEQ_17,
18,TEXT_BANOMI124_04630_SEQ_18,
19,TEXT_BANOMI124_04630_SEQ_19,
20,TEXT_BANOMI124_04630_SEQ_20,
21,TEXT_BANOMI124_04630_SEQ_21,
22,TEXT_BANOMI124_04630_SEQ_22,
23,TEXT_BANOMI124_04630_SEQ_23,
24,TEXT_BANOMI124_04630_TODO_00,和至福樂土遊樂區的調理研究型奧密克戎對話
25,TEXT_BANOMI124_04630_TODO_01,<hex:0208F2015AE4E80511FF6A><hex:020866E3E802E803FF2C>在至福樂土遊樂區採掘<hex:02280AFF05>Item<hex:E8060103><hex:FF32>將<hex:02280AFF05>Item<hex:E8060103>交給調理研究型奧密克戎<hex:03><hex:FFF0E8><hex:0208F0E3E4E80512FF6A><hex:020866E3E802E803FF2C>在至福樂土遊樂區採集<hex:02280AFF05>Item<hex:E8060103><hex:FF32>將<hex:02280AFF05>Item<hex:E8060103>交給調理研究型奧密克戎<hex:03><hex:FF73><hex:02086FE4E80513FF67><hex:020863E3E802E803FF29>在至福樂土遊樂區釣<hex:02280AFF05>Item<hex:E8060103><hex:FF32>將<hex:02280AFF05>Item<hex:E8060103>交給調理研究型奧密克戎<hex:03><hex:FF01><hex:03><hex:03><hex:03>
26,TEXT_BANOMI124_04630_TODO_02,向斯提格瑪四報告
27,TEXT_BANOMI124_04630_TODO_03,
28,TEXT_BANOMI124_04630_TODO_04,
29,TEXT_BANOMI124_04630_TODO_05,
30,TEXT_BANOMI124_04630_TODO_06,
31,TEXT_BANOMI124_04630_TODO_07,
32,TEXT_BANOMI124_04630_TODO_08,
33,TEXT_BANOMI124_04630_TODO_09,
34,TEXT_BANOMI124_04630_TODO_10,
35,TEXT_BANOMI124_04630_TODO_11,
36,TEXT_BANOMI124_04630_TODO_12,
37,TEXT_BANOMI124_04630_TODO_13,
38,TEXT_BANOMI124_04630_TODO_14,
39,TEXT_BANOMI124_04630_TODO_15,
40,TEXT_BANOMI124_04630_TODO_16,
41,TEXT_BANOMI124_04630_TODO_17,
42,TEXT_BANOMI124_04630_TODO_18,
43,TEXT_BANOMI124_04630_TODO_19,
44,TEXT_BANOMI124_04630_TODO_20,
45,TEXT_BANOMI124_04630_TODO_21,
46,TEXT_BANOMI124_04630_TODO_22,
47,TEXT_BANOMI124_04630_TODO_23,
48,TEXT_BANOMI124_04630_STIGMA4_000_000,由於龍族成為了咖啡廳的顧客，所以本機正在研究新菜單。<hex:02100103>本機想利用至福樂土當地的食材，<hex:02100103>重現龍族在故鄉捕食的生物的味道。
49,TEXT_BANOMI124_04630_STIGMA4_000_001,因此本機想向同盟者<hex:022903EB0203>尋求幫助。<hex:02100103>請前往至福樂土遊樂區和調理研究型奧密克戎匯合，<hex:02100103>在確認完具體內容之後，盡快完成任務。
50,TEXT_BANOMI124_04630_DELIVERER04630_000_010,沙沙沙……確認為同盟者<hex:022903EB0203>……<hex:02100103>是關於重現龍族喜歡的味道的任務對吧？<hex:02100103>恭候多時了。
51,TEXT_BANOMI124_04630_DELIVERER04630_000_011,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295980103>。<hex:02100103>獲取後請盡快完成交納。
52,TEXT_BANOMI124_04630_DELIVERER04630_000_012,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295B00103>。<hex:02100103>獲取後請盡快完成交納。
53,TEXT_BANOMI124_04630_DELIVERER04630_000_013,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295C80103>。<hex:02100103>獲取後請盡快完成交納。<hex:02100103>捕獲時推薦使用<hex:02280BFF05>Item<hex:F28EEC0103>。
54,TEXT_BANOMI124_04630_DELIVERER04630_000_014,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295980103>。<hex:02100103>獲取後請盡快完成交納。
55,TEXT_BANOMI124_04630_DELIVERER04630_000_015,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295B00103>。<hex:02100103>獲取後請盡快完成交納。
56,TEXT_BANOMI124_04630_DELIVERER04630_000_016,請前往遊樂區採集<hex:02280BFF05>Item<hex:F295C80103>。<hex:02100103>獲取後請盡快完成交納。<hex:02100103>捕獲時推薦使用<hex:02280BFF05>Item<hex:F28EEC0103>。
57,TEXT_BANOMI124_04630_DELIVERER04630_000_020,沙沙沙……委託物品到手了嗎？
58,TEXT_BANOMI124_04630_DELIVERER04630_000_021,沙沙沙……已確認到委託物品……<hex:02100103>感謝你此次的協助。<hex:02100103>請從斯提格瑪四那裡領取報酬。
59,TEXT_BANOMI124_04630_DELIVERER04630_000_022,
60,TEXT_BANOMI124_04630_STIGMA4_000_030,本機已從調理研究型奧密克戎那裡收到了報告。<hex:02100103>對同盟者<hex:022903EB0203>的協助給予高度評價。
61,TEXT_BANOMI124_04630_STIGMA4_000_031,雖然想要獲得來自龍星的食材很難，<hex:02100103>但通過巧妙的烹飪手法，在味道和口感上還是可以盡量還原的。<hex:02100103>本機目前正在研究最佳的烹飪方法。
62,TEXT_BANOMI124_04630_STIGMA4_000_032,不過即使找到了最佳的烹飪方法，還是會有問題。<hex:02100103>龍族身形巨大，要想讓它們吃飽，食材的需求量自然也很大。<hex:02100103>因此本機判斷，養殖技術的研究也勢在必行……
