key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGZC010_05069_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>哈努聚落的洛努哈利有東西想要分發。
1,TEXT_KINGZC010_05069_SEQ_01,
2,TEXT_KINGZC010_05069_SEQ_02,
3,TEXT_KINGZC010_05069_SEQ_03,
4,TEXT_KINGZC010_05069_SEQ_04,
5,TEXT_KINGZC010_05069_SEQ_05,
6,TEXT_KINGZC010_05069_SEQ_06,
7,TEXT_KINGZC010_05069_SEQ_07,
8,TEXT_KINGZC010_05069_SEQ_08,
9,TEXT_KINGZC010_05069_SEQ_09,
10,TEXT_KINGZC010_05069_SEQ_10,
11,TEXT_KINGZC010_05069_SEQ_11,
12,TEXT_KINGZC010_05069_SEQ_12,
13,TEXT_KINGZC010_05069_SEQ_13,
14,TEXT_KINGZC010_05069_SEQ_14,
15,TEXT_KINGZC010_05069_SEQ_15,
16,TEXT_KINGZC010_05069_SEQ_16,
17,TEXT_KINGZC010_05069_SEQ_17,
18,TEXT_KINGZC010_05069_SEQ_18,
19,TEXT_KINGZC010_05069_SEQ_19,
20,TEXT_KINGZC010_05069_SEQ_20,
21,TEXT_KINGZC010_05069_SEQ_21,
22,TEXT_KINGZC010_05069_SEQ_22,
23,TEXT_KINGZC010_05069_SEQ_23,
24,TEXT_KINGZC010_05069_TODO_00,分發<hex:022811FF0A>EventItem<hex:F61E92B00103>
25,TEXT_KINGZC010_05069_TODO_01,和洛努哈利對話
26,TEXT_KINGZC010_05069_TODO_02,
27,TEXT_KINGZC010_05069_TODO_03,
28,TEXT_KINGZC010_05069_TODO_04,
29,TEXT_KINGZC010_05069_TODO_05,
30,TEXT_KINGZC010_05069_TODO_06,
31,TEXT_KINGZC010_05069_TODO_07,
32,TEXT_KINGZC010_05069_TODO_08,
33,TEXT_KINGZC010_05069_TODO_09,
34,TEXT_KINGZC010_05069_TODO_10,
35,TEXT_KINGZC010_05069_TODO_11,
36,TEXT_KINGZC010_05069_TODO_12,
37,TEXT_KINGZC010_05069_TODO_13,
38,TEXT_KINGZC010_05069_TODO_14,
39,TEXT_KINGZC010_05069_TODO_15,
40,TEXT_KINGZC010_05069_TODO_16,
41,TEXT_KINGZC010_05069_TODO_17,
42,TEXT_KINGZC010_05069_TODO_18,
43,TEXT_KINGZC010_05069_TODO_19,
44,TEXT_KINGZC010_05069_TODO_20,
45,TEXT_KINGZC010_05069_TODO_21,
46,TEXT_KINGZC010_05069_TODO_22,
47,TEXT_KINGZC010_05069_TODO_23,
48,TEXT_KINGZC010_05069_LONUHALI_000_000,哎呀，這位客人！<hex:02100103>多虧了你，如今蘆葦長勢良好，<hex:02100103>就連大家翹首以盼的蘆葦糰子都可以開始製作了。
49,TEXT_KINGZC010_05069_LONUHALI_000_001,啊，對了！<hex:02100103>如果方便的話，可以請你拿些蘆葦糰子<hex:02100103>去慰問那些正在為大階台修復計劃而忙碌的人們嗎？
50,TEXT_KINGZC010_05069_LONUHALI_000_002,如果是由復活了展翅節的你親自分發的話，<hex:02100103>相信大家一定會很高興的。
51,TEXT_KINGZC010_05069_LONUHALI_000_003,非常感謝！<hex:02100103>那就請你把這些由我親自製作的<hex:022811FF0A>EventItem<hex:F61E92B00103><hex:02100103>分發給無翼姐弟的大階台的同伴們吧。
52,TEXT_KINGZC010_05069_LONUHALI_000_004,請你把這些由我親自製作的<hex:022811FF0A>EventItem<hex:F61E92B00103><hex:02100103>分發給無翼姐弟的大階台的同伴們吧。
53,TEXT_KINGZC010_05069_GANUHALI_000_005,哎呀，我記得你是跟烏克·拉瑪特大人一起的……<hex:02100103>是來查看大階台的情況的嗎？
54,TEXT_KINGZC010_05069_GANUHALI_000_006,什麼？蘆葦糰子慰問品？<hex:02100103>你居然把我們最愛的美食拿來了……！
55,TEXT_KINGZC010_05069_GANUHALI_000_007,蘆葦糰子經常會在喜慶的日子裡發放。<hex:02100103>竟然能從復活了展翅節的你手中接過來，<hex:02100103>這下我又有了可以在同伴面前炫耀的素材！
56,TEXT_KINGZC010_05069_ZONUHANU_000_008,真是一籌莫展啊。<hex:02100103>想要修復大階台，卻遲遲沒有進展……
57,TEXT_KINGZC010_05069_ZONUHANU_000_009,這是……蘆葦糰子！<hex:02100103>客人你真是太有心了，我好開心！<hex:02100103>餓著肚子可沒法推進修復計劃啊。
58,TEXT_KINGZC010_05069_ZONUHANU_000_010,說起來蘆葦長勢變好還是多虧了客人們發現問題，<hex:02100103>而這個大階台本來就是由多種族合作修建的，或許我們也該<hex:02100103>讓其他地方的工匠來看看，說不定能發現更好的修復方法呢！
59,TEXT_KINGZC010_05069_TONUHANU_000_011,噢霍卡利！<hex:02100103>這位客人，這裡現在還不能通行。
60,TEXT_KINGZC010_05069_TONUHANU_000_012,難道你是專程來分發蘆葦糰子的嗎？<hex:02100103>正好我肚子有點餓了，太感謝了……！
61,TEXT_KINGZC010_05069_TONUHANU_000_013,這裡是旅行商人們常走的商路之一。<hex:02100103>為了能盡快修復大階台，<hex:02100103>我也得趕緊吃完然後再加把勁了。
62,TEXT_KINGZC010_05069_GANUHALI_000_014,由於蘆葦重新恢復了活力，如今又能吃到蘆葦糰子了！<hex:02100103>真的非常感謝你！
63,TEXT_KINGZC010_05069_ZONUHANU_000_015,你的到來讓我有了新的點子。<hex:02100103>我要再次向你表示感謝。
64,TEXT_KINGZC010_05069_TONUHANU_000_016,雖然這一帶也可以使用水路，<hex:02100103>但還是經由大階台的陸路更方便。<hex:02100103>所以我會努力推進重建計劃的。
65,TEXT_KINGZC010_05069_LONUHALI_000_017,感謝你幫忙分發蘆葦糰子！<hex:02100103>相信大家一定都吃得很開心！
66,TEXT_KINGZC010_05069_LONUHALI_000_018,對於哈努族來說，蘆葦糰子是最棒的美食。<hex:02100103>原本我是想讓同樣在附近參與作業的其他種族的朋友們也嘗一嘗。
67,TEXT_KINGZC010_05069_LONUHALI_000_019,不過種族不同，喜好的口味應該也會有所差異，<hex:02100103>蘆葦糰子這種美食大概只有我們會喜歡吧。<hex:02100103>回頭我會釣些魚送給他們的！
68,TEXT_KINGZC010_05069_LONUHALI_000_020,我也為你準備了蘆葦糰子之外的東西作為謝禮！<hex:02100103>就請用它來盡情地享受美食吧！
69,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_000,
70,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_001,
71,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_002,
72,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_003,
73,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_004,
74,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_017,
75,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_018,
76,TEXT_KINGZC010_05069_COOKSHANUHANU05069_000_019,
