key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGZH002_05175_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>運河鎮的醫療史博物館職員正在尋求人手。
1,TEXT_KINGZH002_05175_SEQ_01,※本任務為<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 等級調整任務。<hex:02100103><hex:02100103>和醫療史博物館職員進行了交談，決定幫忙回收資料。回收運河鎮南邊的醫療史相關資料。
2,TEXT_KINGZH002_05175_SEQ_02,回收了醫療史相關資料。將回收的資料交給運河鎮達蓋雷奧醫療史博物館附近的醫療史博物館職員。
3,TEXT_KINGZH002_05175_SEQ_03,將回收的資料交給了醫療史博物館職員。為了將醫療史傳承給後世，相信醫療史博物館職員會在生命消逝之前貫徹好自己的使命。
4,TEXT_KINGZH002_05175_SEQ_04,
5,TEXT_KINGZH002_05175_SEQ_05,
6,TEXT_KINGZH002_05175_SEQ_06,
7,TEXT_KINGZH002_05175_SEQ_07,
8,TEXT_KINGZH002_05175_SEQ_08,
9,TEXT_KINGZH002_05175_SEQ_09,
10,TEXT_KINGZH002_05175_SEQ_10,
11,TEXT_KINGZH002_05175_SEQ_11,
12,TEXT_KINGZH002_05175_SEQ_12,
13,TEXT_KINGZH002_05175_SEQ_13,
14,TEXT_KINGZH002_05175_SEQ_14,
15,TEXT_KINGZH002_05175_SEQ_15,
16,TEXT_KINGZH002_05175_SEQ_16,
17,TEXT_KINGZH002_05175_SEQ_17,
18,TEXT_KINGZH002_05175_SEQ_18,
19,TEXT_KINGZH002_05175_SEQ_19,
20,TEXT_KINGZH002_05175_SEQ_20,
21,TEXT_KINGZH002_05175_SEQ_21,
22,TEXT_KINGZH002_05175_SEQ_22,
23,TEXT_KINGZH002_05175_SEQ_23,
24,TEXT_KINGZH002_05175_TODO_00,回收醫療史相關資料
25,TEXT_KINGZH002_05175_TODO_01,將回收的資料交給醫療史博物館職員
26,TEXT_KINGZH002_05175_TODO_02,
27,TEXT_KINGZH002_05175_TODO_03,
28,TEXT_KINGZH002_05175_TODO_04,
29,TEXT_KINGZH002_05175_TODO_05,
30,TEXT_KINGZH002_05175_TODO_06,
31,TEXT_KINGZH002_05175_TODO_07,
32,TEXT_KINGZH002_05175_TODO_08,
33,TEXT_KINGZH002_05175_TODO_09,
34,TEXT_KINGZH002_05175_TODO_10,
35,TEXT_KINGZH002_05175_TODO_11,
36,TEXT_KINGZH002_05175_TODO_12,
37,TEXT_KINGZH002_05175_TODO_13,
38,TEXT_KINGZH002_05175_TODO_14,
39,TEXT_KINGZH002_05175_TODO_15,
40,TEXT_KINGZH002_05175_TODO_16,
41,TEXT_KINGZH002_05175_TODO_17,
42,TEXT_KINGZH002_05175_TODO_18,
43,TEXT_KINGZH002_05175_TODO_19,
44,TEXT_KINGZH002_05175_TODO_20,
45,TEXT_KINGZH002_05175_TODO_21,
46,TEXT_KINGZH002_05175_TODO_22,
47,TEXT_KINGZH002_05175_TODO_23,
48,TEXT_KINGZH002_05175_CURATOR05175_000_000,歡迎來到達蓋雷奧醫療史博物館。<hex:02100103>剛來就向你提出這樣的要求實在是不好意思，<hex:02100103>不過能請你幫個小忙嗎？
49,TEXT_KINGZH002_05175_CURATOR05175_000_001,這裡經常會出借醫療史相關資料，<hex:02100103>但有時會出現借書人消失，或者未及時歸還的情況……<hex:02100103>我想請你做的就是幫忙回收那些沒有歸還的資料。
50,TEXT_KINGZH002_05175_CURATOR05175_000_002,雖然我總有一天也會消失，<hex:02100103>可能到時候也不會有人像你這樣造訪這裡了。
51,TEXT_KINGZH002_05175_CURATOR05175_000_003,但我相信這裡保存的知識，總會有派上用場的時候。<hex:02100103>我就是秉持著這樣的信念，才想把那些貴重資料找回來。
52,TEXT_KINGZH002_05175_CURATOR05175_000_004,運河鎮的北側接下來就由我去確認，<hex:02100103>就請你去南側的露天座位上找找看吧。<hex:02100103>發現了醫療史相關書籍的話，就麻煩你拿到這邊來，非常感謝。
53,TEXT_KINGZH002_05175_ARTICLEA05175_000_005,(-«使用雷電的治療術»-)近來，通過使用雷電對人體進行刺激，<hex:02100103>從而達到緩解疼痛和恢復身體不適的治療術引發了廣泛關注。<hex:02100103>從經濟方面來看，能活用豐富的雷電資源這一點也是大受讚譽。
54,TEXT_KINGZH002_05175_ARTICLEA05175_000_006,(-«使用雷電的治療術»-)然而，這種治療術也有導致體內乙太有偏向雷屬性的風險，<hex:02100103>因此不少乙太研究者對此提出了異議。<hex:02100103>他們認為除了功效，副作用也是需要慎重考量的一方面。
55,TEXT_KINGZH002_05175_ARTICLEB05175_000_007,(-«亞歷山德裡亞的醫療史»-)我們亞歷山德裡亞的醫療史<hex:02100103>伴隨著雷轉質的登場亮相而迎來了巨大的轉變。<hex:02100103>說雷轉質開創了醫療新時代也不為過。
56,TEXT_KINGZH002_05175_ARTICLEB05175_000_008,(-«亞歷山德裡亞的醫療史»-)當然，自古流傳下來的藥草學和恢復魔法，<hex:02100103>在臨床醫療中並非毫無價值。<hex:02100103>但是新技術的發展應當是不斷發現新的治療方法的過程。
57,TEXT_KINGZH002_05175_ARTICLEC05175_000_009,(-«偏屬性症狀事例集»-)體內乙太的屬性如果發生偏離，便會為人體帶來很多問題。<hex:02100103>如果是偏向雷屬性，便會對視覺和觸覺造成影響，<hex:02100103>最終可能會導致身體麻痺。
58,TEXT_KINGZH002_05175_ARTICLEC05175_000_010,(-«偏屬性症狀事例集»-)距今400年前，那位斯菲因王也因為環境變化帶來的後遺症，<hex:02100103>導致體內乙太屬性發生偏離，最終駕崩。<hex:02100103>因此我們需要盡早確立偏屬性病症的治療方法。
59,TEXT_KINGZH002_05175_CURATOR05175_000_011,啊，幸好沒有錯過……<hex:02100103>我也剛回來。
60,TEXT_KINGZH002_05175_CURATOR05175_000_012,你也發現了資料嗎？
61,TEXT_KINGZH002_05175_CURATOR05175_000_013,多虧有你幫忙，借出的資料已經全部回收了。<hex:02100103>真的非常感謝。
62,TEXT_KINGZH002_05175_CURATOR05175_000_014,達蓋雷奧醫療史博物館<hex:02100103>是負責整個大陸醫療史的編纂及展示的設施……
63,TEXT_KINGZH002_05175_CURATOR05175_000_015,除了剛剛回收的書籍以外，這裡還有眾多展品，<hex:02100103>從古代醫療用具到新時代醫用機器人一應俱全。
64,TEXT_KINGZH002_05175_CURATOR05175_000_016,不過可惜的是，如今博物館的職員只剩我一個人了，<hex:02100103>為了避免有野生生物闖進來，目前只好閉館。
65,TEXT_KINGZH002_05175_CURATOR05175_000_017,你看起來像是年輕一代的永久人。<hex:02100103>我對亞歷山德裡亞的最新醫療很感興趣，<hex:02100103>要是你能指點一二那就太好了。
66,TEXT_KINGZH002_05175_Q1_000_018,要說什麼？
67,TEXT_KINGZH002_05175_A1_000_001,雷轉質技術得到了廣泛應用
