key,0,1
#,Masculine,Feminine
offset,0,4
int32,str,str
0,,
1,永無止境,永無止境
2,忠誠,忠誠
3,豹拳,豹拳
4,斬鐵,斬鐵
5,雪恨,雪恨
6,天弓,天弓
7,純白,純白
8,召星,召星
9,嗜血,嗜血
10,菁英殺手,菁英殺手
11,仁心之富,仁心之富
12,冷血之富,冷血之富
13,尚武,尚武
14,御魔,御魔
15,博學,博學
16,廣識,廣識
17,刻木金鋸,刻木金鋸
18,鍛鐵金砧,鍛鐵金砧
19,鑄甲金錘,鑄甲金錘
20,雕金金板,雕金金板
21,製革金刀,製革金刀
22,裁衣金針,裁衣金針
23,煉金金瓶,煉金金瓶
24,烹飪金勺,烹飪金勺
25,碧海採掘之王,碧海採掘女王
26,密林採掘之王,密林採掘女王
27,黃沙採掘之王,黃沙採掘女王
28,碧海碎石之王,碧海碎石女王
29,密林碎石之王,密林碎石女王
30,黃沙碎石之王,黃沙碎石女王
31,碧海採伐之王,碧海採伐女王
32,密林採伐之王,密林採伐女王
33,黃沙採伐之王,黃沙採伐女王
34,碧海割草之王,碧海割草女王
35,密林割草之王,密林割草女王
36,黃沙割草之王,黃沙割草女王
37,碧海釣魚之王,碧海釣魚女王
38,密林釣魚之王,密林釣魚女王
39,黃沙釣魚之王,黃沙釣魚女王
40,碧海刺魚之王,碧海刺魚女王
41,密林刺魚之王,密林刺魚女王
42,黃沙刺魚之王,黃沙刺魚女王
43,鑲嵌專家,鑲嵌專家
44,物質變換,物質變換
45,血戰,血戰
46,學識,學識
47,工藝,工藝
48,平衡,平衡
49,熱心腸,熱心腸
50,百戰歷練,百戰歷練
51,天衣無縫,天衣無縫
52,維和之人,維和之人
53,王牌之兵,王牌之兵
54,拉諾西亞之利劍,拉諾西亞之利劍
55,黑衣森林之利劍,黑衣森林之利劍
56,薩納蘭之利劍,薩納蘭之利劍
57,艾歐澤亞之利劍,艾歐澤亞之利劍
58,拉諾西亞之堅盾,拉諾西亞之堅盾
59,黑衣森林之堅盾,黑衣森林之堅盾
60,薩納蘭之堅盾,薩納蘭之堅盾
61,艾歐澤亞之堅盾,艾歐澤亞之堅盾
62,破刃之劍,破刃之劍
63,阿澤瑪之盾,阿澤瑪之盾
64,獨角之手,獨角之手
65,正義,正義
66,專家,專家
67,無神論者,無神論者
68,斷劍之人,斷劍之人
69,不碎之岩,不碎之岩
70,地靈剋星,地靈剋星
71,鳥人剋星,鳥人剋星
72,蜥蜴人剋星,蜥蜴人剋星
73,小麥酒港之衛,小麥酒港之衛
74,林場水車之衛,林場水車之衛
75,黃金集市之衛,黃金集市之衛
76,小麥酒港之風,小麥酒港之風
77,林場水車之風,林場水車之風
78,黃金集市之風,黃金集市之風
79,小麥酒港之手,小麥酒港之手
80,林場水車之手,林場水車之手
81,黃金集市之手,黃金集市之手
82,狂野,狂野
83,凜冬之龍,凜冬之龍
84,愛之使者,愛之使者
85,皇家總管,櫻花公主
86,獵蛋人,獵蛋人
87,名譽防爆員,名譽防爆員
88,水晶搬運者,水晶搬運者
89,黑渦先鋒隊,黑渦先鋒隊
90,雙蛇先鋒隊,雙蛇先鋒隊
91,恆輝先鋒隊,恆輝先鋒隊
92,黑渦精兵隊,黑渦精兵隊
93,雙蛇精兵隊,雙蛇精兵隊
94,恆輝精兵隊,恆輝精兵隊
95,黑渦軍備隊,黑渦軍備隊
96,雙蛇軍備隊,雙蛇軍備隊
