key,0
#,Text
offset,0
int32,str
0,
1,推進「劍術師」的職業任務進度後解鎖獲取條件
2,推進「斧術師」的職業任務進度後解鎖獲取條件
3,推進「幻術師」的職業任務進度後解鎖獲取條件
4,推進「格鬥家」的職業任務進度後解鎖獲取條件
5,推進「槍術師」的職業任務進度後解鎖獲取條件
6,推進「雙劍師」的職業任務進度後解鎖獲取條件
7,推進「弓箭手」的職業任務進度後解鎖獲取條件
8,推進「咒術師」的職業任務進度後解鎖獲取條件
9,推進「秘術師」的職業任務進度後解鎖獲取條件
10,推進「刻木匠」的職業任務進度後解鎖獲取條件
11,推進「鍛鐵匠」的職業任務進度後解鎖獲取條件
12,推進「鑄甲匠」的職業任務進度後解鎖獲取條件
13,推進「雕金匠」的職業任務進度後解鎖獲取條件
14,推進「製革匠」的職業任務進度後解鎖獲取條件
15,推進「裁衣匠」的職業任務進度後解鎖獲取條件
16,推進「煉金術士」的職業任務進度後解鎖獲取條件
17,推進「烹調師」的職業任務進度後解鎖獲取條件
18,推進「採礦工」的職業任務進度後解鎖獲取條件
19,推進「園藝師」的職業任務進度後解鎖獲取條件
20,推進「捕魚人」的職業任務進度後解鎖獲取條件
21,推進「騎士」的特職任務進度後解鎖獲取條件
22,推進「戰士」的特職任務進度後解鎖獲取條件
23,推進「暗黑騎士」的特職任務進度後解鎖獲取條件
24,推進「絕槍戰士」的特職任務進度後解鎖獲取條件
25,推進「白魔法師」的特職任務進度後解鎖獲取條件
26,推進「學者」的特職任務進度後解鎖獲取條件
27,推進「占星術士」的特職任務進度後解鎖獲取條件
28,推進「賢者」的特職任務進度後解鎖獲取條件
29,推進「武僧」的特職任務進度後解鎖獲取條件
30,推進「龍騎士」的特職任務進度後解鎖獲取條件
31,推進「忍者」的特職任務進度後解鎖獲取條件
32,推進「武士」的特職任務進度後解鎖獲取條件
33,推進「釤鐮客」的特職任務進度後解鎖獲取條件
34,推進「吟遊詩人」的特職任務進度後解鎖獲取條件
35,推進「機工士」的特職任務進度後解鎖獲取條件
36,推進「舞者」的特職任務進度後解鎖獲取條件
37,推進「黑魔法師」的特職任務進度後解鎖獲取條件
38,推進「召喚師」的特職任務進度後解鎖獲取條件
39,推進「赤魔法師」的特職任務進度後解鎖獲取條件
40,推進「青魔法師」的特職任務進度後解鎖獲取條件
41,推進「重生之境」的主線任務進度後解鎖獲取條件
42,推進「蒼穹之禁城」的主線任務進度後解鎖獲取條件
43,推進「紅蓮之狂潮」的主線任務進度後解鎖獲取條件
44,推進「暗影之逆焰」的主線任務進度後解鎖獲取條件
45,推進「曉月之終途」的主線任務進度後解鎖獲取條件
46,推進「重生之境」的友好部族任務進度後解鎖獲取條件
47,推進「蒼穹之禁城」的友好部族任務進度後解鎖獲取條件
48,推進「紅蓮之狂潮」的友好部族任務進度後解鎖獲取條件
49,推進「暗影之逆焰」的友好部族任務進度後解鎖獲取條件
50,推進「曉月之終途」的友好部族任務進度後解鎖獲取條件
51,推進「重生之境」的支線任務進度後解鎖獲取條件
52,推進「蒼穹之禁城」的支線任務進度後解鎖獲取條件
53,推進「紅蓮之狂潮」的支線任務進度後解鎖獲取條件
54,推進「暗影之逆焰」的支線任務進度後解鎖獲取條件
55,推進「曉月之終途」的支線任務進度後解鎖獲取條件
56,
57,
58,
59,
60,
61,開放「重生之境」的指定絕境戰後解鎖獲取條件
62,開放「蒼穹之禁城」的指定絕境戰後解鎖獲取條件
63,開放「紅蓮之狂潮」的指定絕境戰後解鎖獲取條件
64,開放「暗影之逆焰」的指定絕境戰後解鎖獲取條件
65,開放「曉月之終途」的指定絕境戰後解鎖獲取條件
66,突破「重生之境」的指定迷宮後解鎖獲取條件
67,突破「蒼穹之禁城」的指定迷宮後解鎖獲取條件
68,突破「紅蓮之狂潮」的指定迷宮後解鎖獲取條件
69,突破「暗影之逆焰」的指定迷宮後解鎖獲取條件
70,突破「曉月之終途」的指定迷宮後解鎖獲取條件
71,突破「重生之境」的指定討伐殲滅戰後解鎖獲取條件
72,突破「蒼穹之禁城」的指定討伐殲滅戰後解鎖獲取條件
73,突破「紅蓮之狂潮」的指定討伐殲滅戰後解鎖獲取條件
74,突破「暗影之逆焰」的指定討伐殲滅戰後解鎖獲取條件
75,突破「曉月之終途」的指定討伐殲滅戰後解鎖獲取條件
76,推進「重生之境」的編年史任務進度後解鎖獲取條件
77,推進「蒼穹之禁城」的編年史任務進度後解鎖獲取條件
78,推進「紅蓮之狂潮」的編年史任務進度後解鎖獲取條件
79,推進「暗影之逆焰」的編年史任務進度後解鎖獲取條件
80,推進「曉月之終途」的編年史任務進度後解鎖獲取條件
81,突破「重生之境」的指定團隊任務後解鎖獲取條件
82,突破「蒼穹之禁城」的指定團隊任務後解鎖獲取條件
83,突破「紅蓮之狂潮」的指定團隊任務後解鎖獲取條件
84,突破「暗影之逆焰」的指定團隊任務後解鎖獲取條件
85,突破「曉月之終途」的指定團隊任務後解鎖獲取條件
86,推進「蝰蛇劍士」的特職任務進度後解鎖獲取條件
87,推進「繪靈法師」的特職任務進度後解鎖獲取條件
88,推進「金曦之遺輝」的主線任務進度後解鎖獲取條件
89,推進「金曦之遺輝」的友好部族任務進度後解鎖獲取條件
90,推進「金曦之遺輝」的支線任務進度後解鎖獲取條件
91,開放「金曦之遺輝」的指定絕境戰後解鎖獲取條件
92,突破「金曦之遺輝」的指定迷宮後解鎖獲取條件
93,突破「金曦之遺輝」的指定討伐殲滅戰後解鎖獲取條件
94,推進「金曦之遺輝」的編年史任務進度後解鎖獲取條件
95,突破「金曦之遺輝」的指定團隊任務後解鎖獲取條件
96,推進「重生之境」的職能任務後解鎖獲取條件
97,推進「蒼穹之禁城」的職能任務後解鎖獲取條件
98,推進「紅蓮之狂潮」的職能任務後解鎖獲取條件
99,推進「暗影之逆焰」的職能任務後解鎖獲取條件
100,推進「曉月之終途」的職能任務後解鎖獲取條件
101,推進「金曦之遺輝」的職能任務後解鎖獲取條件
102,突破「重生之境」的指定大型任務後解鎖獲取條件
103,突破「蒼穹之禁城」的指定大型任務後解鎖獲取條件
104,突破「紅蓮之狂潮」的指定大型任務後解鎖獲取條件
105,突破「暗影之逆焰」的指定大型任務後解鎖獲取條件
106,突破「曉月之終途」的指定大型任務後解鎖獲取條件
107,突破「金曦之遺輝」的指定大型任務後解鎖獲取條件
108,推進「重生之境」的其他任務進度後解鎖獲取條件
109,推進「蒼穹之禁城」的其他任務進度後解鎖獲取條件
110,推進「紅蓮之狂潮」的其他任務進度後解鎖獲取條件
111,推進「暗影之逆焰」的其他任務進度後解鎖獲取條件
112,推進「曉月之終途」的其他任務進度後解鎖獲取條件
113,推進「金曦之遺輝」的其他任務進度後解鎖獲取條件
114,開放「重生之境」的指定誅滅戰後解鎖獲取條件
115,開放「蒼穹之禁城」的指定誅滅戰後解鎖獲取條件
116,開放「紅蓮之狂潮」的指定誅滅戰後解鎖獲取條件
117,開放「暗影之逆焰」的指定誅滅戰後解鎖獲取條件
118,開放「曉月之終途」的指定誅滅戰後解鎖獲取條件
119,開放「金曦之遺輝」的指定誅滅戰後解鎖獲取條件
120,突破「重生之境」的指定誅滅戰後解鎖獲取條件
121,突破「蒼穹之禁城」的指定誅滅戰後解鎖獲取條件
122,突破「紅蓮之狂潮」的指定誅滅戰後解鎖獲取條件
123,突破「暗影之逆焰」的指定誅滅戰後解鎖獲取條件
124,突破「曉月之終途」的指定誅滅戰後解鎖獲取條件
125,突破「金曦之遺輝」的指定誅滅戰後解鎖獲取條件
