key,0
#,
offset,0
int32,str
0,
1,愛心莓果蛋糕
2,愛心莓果蛋糕
3,莫古力莓果蛋糕
4,莫古力莓果蛋糕
5,巧克力蛋莓果蛋糕
6,巧克力蛋莓果蛋糕
7,陸行鳥莓果蛋糕
8,陸行鳥莓果蛋糕
9,仙人掌莓果蛋糕
10,仙人掌莓果蛋糕
11,愛心奶油蛋糕
12,愛心奶油蛋糕
13,莫古力奶油蛋糕
14,莫古力奶油蛋糕
15,巧克力蛋奶油蛋糕
16,巧克力蛋奶油蛋糕
17,陸行鳥奶油蛋糕
18,陸行鳥奶油蛋糕
19,仙人掌奶油蛋糕
20,仙人掌奶油蛋糕
21,愛心巧克力蛋糕
22,愛心巧克力蛋糕
23,莫古力巧克力蛋糕
24,莫古力巧克力蛋糕
25,雙重巧克力蛋糕
26,雙重巧克力蛋糕
27,陸行鳥巧克力蛋糕
28,陸行鳥巧克力蛋糕
29,仙人掌巧克力蛋糕
30,仙人掌巧克力蛋糕
31,愛心檸檬蛋糕
32,愛心檸檬蛋糕
33,莫古力檸檬蛋糕
34,莫古力檸檬蛋糕
35,巧克力蛋檸檬蛋糕
36,巧克力蛋檸檬蛋糕
37,陸行鳥檸檬蛋糕
38,陸行鳥檸檬蛋糕
39,仙人掌檸檬蛋糕
40,仙人掌檸檬蛋糕
41,愛心開心果蛋糕
42,愛心開心果蛋糕
43,莫古力開心果蛋糕
44,莫古力開心果蛋糕
45,巧克力蛋開心果蛋糕
46,巧克力蛋開心果蛋糕
47,陸行鳥開心果蛋糕
48,陸行鳥開心果蛋糕
49,仙人掌開心果蛋糕
50,仙人掌開心果蛋糕
51,特製冒險蛋糕
