key,0
#,Name
offset,0
int32,str
0,
1,驚訝
2,不滿
3,憤怒
4,害羞
5,行禮
6,加油
7,拍手
8,招手
9,安慰
10,哭泣
11,跳舞
12,質疑
13,打盹
14,後悔
15,道別
16,揮手
17,莫名
18,高興
19,下跪
20,輕笑
21,大笑
22,張望
23,展示
24,搖頭
25,否定
26,慌張
27,指向
28,戳指
29,稱讚
30,激勵
31,敬禮
32,震驚
33,聳肩
34,鼓勵
35,安撫
36,迷糊
37,伸展
38,慍怒
39,思考
40,失望
41,歡迎
42,點頭
43,肯定
44,自視
45,擺造型
46,飛吻
47,下跪認錯
48,欣喜若狂
49,大失所望
50,坐下
51,起身
52,坐下到地上
53,起身
54,引用
55,黑渦團軍禮
56,雙蛇黨軍禮
57,恆輝隊軍禮
58,祈禱
59,帝國式軍禮
60,頭部裝備操作
61,頭部裝備操作
62,百萬核爆
63,練武
64,魅惑擁抱
65,前後聲援小藍
66,揮舞聲援小黃
67,蹦跳聲援小紅
68,表情：平常
69,表情：微笑
70,表情：笑顏
71,表情：自信
72,表情：無畏
73,表情：閉目
74,表情：悲傷
75,表情：恐怖
76,表情：意外
77,表情：痛苦
78,表情：反感
79,表情：吃驚
80,表情：擔心
81,表情：咧嘴
82,表情：沉思
83,表情：皺眉
84,表情：苦笑
85,投擲
86,投雪球
87,投雪球
88,睡覺
89,
90,改變姿勢
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,踢踏舞
102,豐饒之舞
103,宮廷之舞
104,紳士之舞
105,撫摸
106,遞交
107,
108,
109,火盆舞
110,勝利歡呼
111,甩巴掌
112,擁抱
113,深情擁抱
114,紳士風度
115,對拳
116,
117,
118,薩維奈舞
119,黃金之舞
120,太陽之舞
121,準備戰鬥
122,歡呼勝利
123,後空翻
124,抱拳禮
125,靈光一現
126,莫古莫古舞
127,太棒了！
128,熱身
129,東方傳統舞蹈
130,戰隊演武正紅一式
131,戰隊演武正黑二式
132,戰隊演武正黃三式
133,表情：右飛眼
134,戰隊演武逆紅一式
135,戰隊演武逆黑二式
136,戰隊演武逆黃三式
137,捂臉
138,斬鐵劍
139,肉體之美
140,默哀
141,表情：陰險
142,撒嬌
143,裝死
144,寒冰的幻想
145,日月之舞
146,表達愛意
147,表達愛意
148,托眼鏡
149,小黃鶯之舞
150,浮水
151,水中翻跟頭
152,表情：嘟嘴
153,蓄力迸發
154,行東方禮
155,深蹲
156,俯臥撐
157,仰臥起坐
158,深呼吸
159,說話
160,表情：認真
161,表情：困惑
162,表情：柔和
163,表情：滿足
164,立正
165,稍息
166,練拳
167,祝禱
168,
169,害怕
170,單膝跪地
171,大吃一驚
172,打招呼
173,方形步
174,側步
175,究極
176,胡鷹之舞
177,
178,撩水
179,
180,好熱
181,好冷
182,說明
183,表情：思索
184,表情：左飛眼
185,幻想舞步
186,波波托步
187,哼歌
188,確認
189,說明計劃
190,表情：忍耐
191,神典石
192,趾踵步
193,古菩步
194,心意
195,振作精神
196,提醒
197,優雅仙人刺
198,紳士舞步
199,啦哩吼
200,歐米茄M架勢
201,歐米茄F架勢
202,乾杯
203,背靠
204,頭痛
205,打響指
206,吃麵包
207,看書
208,堅持主張
209,疑問
210,嘿喲
211,花雨
212,火焰之舞
213,擊掌
214,巡視
215,詛咒
216,蜜蜂之舞
217,啦哩吼舞
218,改變姿勢
219,改變姿勢
220,吃飯糰
221,吃蘋果
222,搓手
223,掃地
224,黑色陸行鳥之筆
225,紅色陸行鳥之筆
226,黃色陸行鳥之筆
227,藍色陸行鳥之筆
228,表情：假笑
229,默劇
230,困惑
231,噓
232,吃披薩
233,抱頭
234,吃戀人巧克力
235,吃水煮蛋
236,表情：幸福
237,收回武器
238,亮出武器
239,飲用紅茶
240,幹勁十足
241,展現右側
242,展現左側
243,
244,
245,叛逆精神
246,兩眼放光
247,吃南瓜曲奇
248,觀戰
249,魔術
250,公主之舞
251,通訊珠
252,搖兔兔耳
253,
254,
255,
256,嚇唬人
257,威光降臨
258,雀躍1
259,雀躍2
260,雀躍3
261,雀躍4
262,雀躍5
263,手撫胸
264,前後聲援小白
265,揮舞聲援小紫
266,蹦跳聲援小綠
267,守護天節的魔咒
268,守護天節的魔咒
269,兔兔舞
270,比對文獻
271,吃炸雞
272,眾生離絕
273,垂頭喪氣
274,比心
275,得意洋洋
276,大獲全勝
277,煎蛋
278,扇大團扇
279,待命
280,澆水
281,調飲
282,象徵自由的姿勢
283,贈送花束
284,吹泡泡
285,噢霍卡利
286,用觸控板記錄
287,
288,拍照
289,
290,
291,大驚小怪
292,轉圈
293,暈頭轉向
294,氣得發抖
295,玩神典石
296,認真看書
297,
298,用森都風格馬克杯喝
299,用沙都風格馬克杯喝
300,用海都風格馬克杯喝
301,持續用森都風格馬克杯喝
302,持續用沙都風格馬克杯喝
303,持續用海都風格馬克杯喝
304,躍躍欲試
305,飲用綠茶
306,端坐享用綠茶
307,用羽毛筆記錄
308,
309,
310,節拍聲援小紅
311,搖擺聲援小黃
312,
313,模特步
314,
315,
316,
317,雙手抱書
318,啟動神機手鎧
319,啟動神機項環
320,啟動神機王冠
321,節拍聲援小紫
322,節拍聲援小白
323,搖擺聲援小藍
324,搖擺聲援小綠
