key,0
#,Name
offset,0
int32,str
0,
1,戰女神之怒連擊
2,王權劍連擊
3,寒風斧連擊
4,暴風斬連擊
5,強力斬連擊
6,噬魂斬連擊
7,崩拳連擊
8,破碎拳連擊
9,龍尾大迴旋連擊
10,龍尾大迴旋連擊
11,旋風刃連擊
12,影牙連擊
13,雪風連擊
14,月光連擊
15,花車連擊
16,直線射擊連擊
17,狂風蝕箭連擊
18,熱狙擊彈連擊
19,魔連攻連擊
20,迅連斬連擊
21,凶禽爪連擊
22,噴泉連擊
23,遊蕩劍連擊
24,大日食連擊
25,迅連斬連擊
26,山境酷刑連擊
27,日珥斬連擊
28,鋼鐵旋風連擊
29,剛魂連擊
30,地烈勁連擊
31,山境酷刑連擊
32,八卦無刃殺連擊
33,花車連擊
34,櫻花連擊
35,惡魔殺連擊
36,落刃雨連擊
37,夜月連擊
38,乙太光劍連擊
39,赤核爆連擊
40,穢濁連擊
41,王冠之領主連擊
42,河流神的卷軸連擊
43,焦熱連擊
44,戰女神之怒連擊
45,赤核爆連擊
46,焦熱連擊
47,迅連斬連擊
48,地獄切割連擊
49,噩夢釤割連擊
50,王權劍連擊
51,暴風斬連擊
52,噬魂斬連擊
53,爆發擊連擊
54,噴泉連擊
55,夢幻鬥舞連擊
56,雲蒸龍變連擊
57,旋風刃連擊
58,花車連擊
59,地獄切割連擊
60,紳士之怒連擊
61,地獄切割連擊
62,噩夢釤割連擊
63,獰豹的尾鞭連擊
64,圖拉爾的峻烈連擊
65,齒牙體勢連擊
66,
67,流水之藍連擊
68,激水之藍連擊
69,
70,
