key,0
#,Name
offset,0
int32,str
262144,
262145,
262151,購買道具
262152,
262153,
262154,
262155,
262156,
262157,
262158,購買道具
262159,
262160,
262161,
262162,
262163,
262164,購買道具
262165,
262166,
262167,
262168,
262169,
262170,
262171,
262172,
262173,
262174,
262175,
262176,
262177,
262178,
262179,
262180,購買道具
262181,購買道具
262182,
262183,
262184,
262185,
262186,
262187,
262188,
262189,
262190,
262191,購買道具
262192,
262193,
262194,
262195,
262196,
262197,
262198,
262199,
262200,
262201,購買道具
262202,
262203,
262204,
262205,
262206,
262207,
262208,
262209,購買武器
262210,
262211,
262212,購買戰鬥飾品
262213,購買戰鬥防具
262214,購買能工巧匠及大地使者防具
262215,購買武器
262216,購買工具
262217,購買武器
262218,購買戰鬥防具
262219,購買能工巧匠及大地使者防具
262221,購買工具
262222,購買武器
262223,購買戰鬥防具
262224,購買能工巧匠及大地使者防具
262225,購買工具
262226,購買武器
262227,購買戰鬥防具
262228,購買能工巧匠及大地使者防具
262229,購買工具
262230,購買武器
262231,購買戰鬥防具
262232,購買能工巧匠及大地使者防具
262233,購買工具
262234,購買武器
262235,購買戰鬥防具
262236,購買能工巧匠及大地使者防具
262237,購買工具
262238,購買武器
262239,購買戰鬥防具
262240,購買能工巧匠及大地使者防具
262241,購買工具
262242,購買武器
262243,購買戰鬥防具
262244,購買能工巧匠及大地使者防具
262245,購買工具
262246,購買武器
262247,購買戰鬥防具
262248,購買能工巧匠及大地使者防具
262249,購買工具
262250,購買武器
262251,購買戰鬥防具
262252,購買能工巧匠及大地使者防具
262253,購買工具
262254,購買武器
262255,購買戰鬥防具
262256,購買能工巧匠及大地使者防具
262257,
262258,購買工具
262259,購買武器
262260,購買戰鬥防具
262261,購買能工巧匠及大地使者防具
262262,購買工具
262263,購買武器
262264,購買戰鬥防具
262265,購買能工巧匠及大地使者防具
262266,購買工具
262267,購買武器
262268,購買戰鬥防具
262269,購買能工巧匠及大地使者防具
262270,購買武器
262271,購買工具
262272,購買戰鬥防具
262273,購買能工巧匠及大地使者防具
262274,購買工具
262275,購買武器
262276,購買戰鬥防具
262277,購買能工巧匠及大地使者防具
262278,購買武器
262279,購買工具
262280,購買戰鬥防具
262281,購買能工巧匠及大地使者防具
262282,購買工具
262283,購買武器
262284,購買戰鬥防具
262285,購買能工巧匠及大地使者防具
262286,購買武器
262287,購買工具
262288,購買戰鬥防具
262289,購買能工巧匠及大地使者防具
262290,購買工具
262291,購買武器
262292,購買戰鬥防具
262293,購買能工巧匠及大地使者防具
262294,購買工具
262295,購買武器
262296,購買戰鬥防具
262297,購買能工巧匠及大地使者防具
262298,購買工具
262299,購買武器
262300,購買戰鬥防具
262301,購買能工巧匠及大地使者防具
262302,購買工具
262303,購買武器
262304,購買戰鬥防具
262305,購買能工巧匠及大地使者防具
262306,購買工具
262307,購買武器
262308,購買戰鬥防具
262309,購買能工巧匠及大地使者防具
262310,購買工具
262311,購買武器
262312,購買戰鬥防具
262313,購買能工巧匠及大地使者防具
262314,購買工具
262315,購買武器
