key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_VOICEMAN_07410_000010_METEM,群魔之中一點紅！<hex:02100103>魔性的處刑者——致命美人！
1,TEXT_VOICEMAN_07410_000020_METEM,水火不容 嚴禁混合！<hex:02100103>操控溫差的搭檔——極限兄弟！
2,TEXT_VOICEMAN_07410_000030_REFEREE,Ｋ.Ｏ！
3,TEXT_VOICEMAN_07410_000040_METEM,比賽結束！挑戰者獲勝！
4,TEXT_VOICEMAN_07410_000050_METEM,天上的王者降臨了！<hex:02100103>阿卡狄亞的頂點——霸王！
5,TEXT_VOICEMAN_07410_000060_REFEREE,Ｋ.Ｏ！
6,TEXT_VOICEMAN_07410_000070_METEM,比賽結束！<hex:02100103>新的全量級冠軍誕生了！
7,TEXT_VOICEMAN_07410_000080_METEM,窮凶極惡的老闆竟是這副模樣！<hex:02100103>亡國的大蛇——林德布魯姆！
8,TEXT_VOICEMAN_07410_000090_METEM,成功了！<hex:02100103>窮凶極惡的老闆被打倒了！
