key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESANV2024GUIDE_00853_NEWBORNINTERN_000_000,感謝過去，祝福現在，祈禱未來……<hex:02100103>懷著神聖的心情慶祝新生慶典吧！<hex:02100103>仰望夜空還能看到美麗的煙花哦。
1,TEXT_FESANV2024GUIDE_00853_Q1_000_001,想了解什麼？
2,TEXT_FESANV2024GUIDE_00853_A1_000_001,什麼是新生慶典
3,TEXT_FESANV2024GUIDE_00853_A1_000_002,取消
4,TEXT_FESANV2024GUIDE_00853_NEWBORNINTERN_000_010,所謂新生慶典，乃是表達緬懷與謝意的祭典。<hex:02100103>其主旨是悼念在第七靈災中的遇難者，<hex:02100103>並向靈災期間奮勇作戰的英雄們致謝。
5,TEXT_FESANV2024GUIDE_00853_NEWBORNINTERN_000_011,節日期間，大街上會放滿水晶點綴的莊嚴的裝飾物，<hex:02100103>夜晚還會燃放美麗的煙花。
6,TEXT_FESANV2024GUIDE_00853_NEWBORNINTERN_000_012,沉浸在這夢幻般的氣氛中，<hex:02100103>懷念過去，享受現在，為未來的幸福祈禱吧。
7,TEXT_FESANV2024GUIDE_00853_NEWBORNINTERN_000_013,活動在利姆薩·羅敏薩舉行，<hex:02100103>如果有時間的話，請務必來參加！
