key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMH101_05299_SEQ_00,後房的可露兒有話要對冒險者說。
1,TEXT_KINGMH101_05299_SEQ_01,前情提要：<hex:02100103>在亞歷山德裡亞的邀請下，冒險者一行人見證了斯菲因的國葬。葬禮結束後，古魯加表達了想要了解母親的心願，於是眾人開始尋找女性輝鱗人的痕跡。經過一番調查，得知古魯加的母親是原勇連隊的咒術醫緹夏加。返回永護塔後，眾人看到一群正為靈魂儲備一事焦慮不安的亞歷山德裡亞居民。就在現場即將失控之際，本已死去的斯菲因神態自若地出現在了人們的面前。出乎意料的是，人們居然失去了有關國葬的記憶，毫無疑念地接受了眼前的斯菲因。面對此般詭異的場景，冒險者一行人預感一場新的風波即將到來。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>和可露兒等人進行了交談，共享了各自的情報。前往後房深處的休息室。
2,TEXT_KINGMH101_05299_SEQ_02,前往後房的休息室。<hex:02100103>若是離開了休息室，可以從後房再次前往。
3,TEXT_KINGMH101_05299_SEQ_03,在後房的休息室見到了並非永久人的斯菲因。和休息室的斯菲因談談。
4,TEXT_KINGMH101_05299_SEQ_04,和斯菲因進行了交談，說明了她當下所處的情況和亞歷山德裡亞的現狀。再次和休息室的斯菲因談談。
5,TEXT_KINGMH101_05299_SEQ_05,再次和斯菲因進行了交談。儘管當下情況使她不知所措，但她仍然想要了解如今的亞歷山德裡亞。一邊幫助斯菲因，一邊考慮今後的行動方向吧。
6,TEXT_KINGMH101_05299_SEQ_06,
7,TEXT_KINGMH101_05299_SEQ_07,
8,TEXT_KINGMH101_05299_SEQ_08,
9,TEXT_KINGMH101_05299_SEQ_09,
10,TEXT_KINGMH101_05299_SEQ_10,
11,TEXT_KINGMH101_05299_SEQ_11,
12,TEXT_KINGMH101_05299_SEQ_12,
13,TEXT_KINGMH101_05299_SEQ_13,
14,TEXT_KINGMH101_05299_SEQ_14,
15,TEXT_KINGMH101_05299_SEQ_15,
16,TEXT_KINGMH101_05299_SEQ_16,
17,TEXT_KINGMH101_05299_SEQ_17,
18,TEXT_KINGMH101_05299_SEQ_18,
19,TEXT_KINGMH101_05299_SEQ_19,
20,TEXT_KINGMH101_05299_SEQ_20,
21,TEXT_KINGMH101_05299_SEQ_21,
22,TEXT_KINGMH101_05299_SEQ_22,
23,TEXT_KINGMH101_05299_SEQ_23,
24,TEXT_KINGMH101_05299_TODO_00,前往休息室
25,TEXT_KINGMH101_05299_TODO_01,前往休息室
26,TEXT_KINGMH101_05299_TODO_02,和斯菲因對話
27,TEXT_KINGMH101_05299_TODO_03,再次和斯菲因對話
28,TEXT_KINGMH101_05299_TODO_04,
29,TEXT_KINGMH101_05299_TODO_05,
30,TEXT_KINGMH101_05299_TODO_06,
31,TEXT_KINGMH101_05299_TODO_07,
32,TEXT_KINGMH101_05299_TODO_08,
33,TEXT_KINGMH101_05299_TODO_09,
34,TEXT_KINGMH101_05299_TODO_10,
35,TEXT_KINGMH101_05299_TODO_11,
36,TEXT_KINGMH101_05299_TODO_12,
37,TEXT_KINGMH101_05299_TODO_13,
38,TEXT_KINGMH101_05299_TODO_14,
39,TEXT_KINGMH101_05299_TODO_15,
40,TEXT_KINGMH101_05299_TODO_16,
41,TEXT_KINGMH101_05299_TODO_17,
42,TEXT_KINGMH101_05299_TODO_18,
43,TEXT_KINGMH101_05299_TODO_19,
44,TEXT_KINGMH101_05299_TODO_20,
45,TEXT_KINGMH101_05299_TODO_21,
46,TEXT_KINGMH101_05299_TODO_22,
47,TEXT_KINGMH101_05299_TODO_23,
48,TEXT_KINGMH101_05299_KRILE_000_000,<hex:022903EB0203>，你來得正好！<hex:02100103>我有些消息想告訴你，你現在有空嗎？
49,TEXT_KINGMH101_05299_KRILE_000_001,太好了。<hex:02100103>我還叫了拉瑪提，等她到了，我們就開始。
50,TEXT_KINGMH101_05299_WUKLAMAT_000_002,(-？？？？-)<hex:022903EB0203>！<hex:02100103>你也在啊！
51,TEXT_KINGMH101_05299_KRILE_000_003,真是說誰誰就到。<hex:02100103>那我們趕快開始吧，麻煩大家先彙報一下各自的情況。
52,TEXT_KINGMH101_05299_WUKLAMAT_000_004,好，我先說說我這邊的情況。
53,TEXT_KINGMH101_05299_WUKLAMAT_000_005,事件發生後，我先回到了圖萊尤拉，<hex:02100103>把古魯加母親留下的記錄和理王斯菲因重新出現的事情<hex:02100103>一五一十地告訴了柯納哥。
54,TEXT_KINGMH101_05299_WUKLAMAT_000_006,在此基礎上，我們二人重新審視了現狀。<hex:02100103>最終決定由我留在穹頂觀察情況，直到形勢穩定。
55,TEXT_KINGMH101_05299_WUKLAMAT_000_007,不過，我雖然是古魯加的監護人，<hex:02100103>但同時也是統治圖萊尤拉的武王。<hex:02100103>所以也得多加注意，不能讓人覺得我在干涉亞歷山德裡亞的內政。
56,TEXT_KINGMH101_05299_GRAHATIA_000_008,好，然後是我們掌握到的資訊。<hex:02100103>我們調查了理王斯菲因的去向，<hex:02100103>那次之後她也一直頻繁在居民面前拋頭露面。
57,TEXT_KINGMH101_05299_GRAHATIA_000_009,不過，她不過是在慫恿民眾成為永久人而已。<hex:02100103>至於其中的原因，以及她為何要在現在這個節點出現，<hex:02100103>我們暫時還沒有調查清楚。
58,TEXT_KINGMH101_05299_GEODE_000_010,順便一提，只有佩戴了調魂器的居民被篡改了記憶。<hex:02100103>他們無一例外，都忘記了斯菲因大人已經死去的事實。
59,TEXT_KINGMH101_05299_GEODE_000_011,應該是有人利用了調魂器抽離死者記憶的功能。<hex:02100103>雖然我們目前還沒有確定犯人是誰，<hex:02100103>但考慮到最近發生的事件，斯菲因大人的嫌疑最大。
60,TEXT_KINGMH101_05299_KRILE_000_012,在許多居民的認知中，理王斯菲因仍然健在，<hex:02100103>國葬所追悼的對象也變為了戰爭中犧牲的市民。<hex:02100103>那些沒被篡改記憶的人們對此感到非常不解。
61,TEXT_KINGMH101_05299_GEODE_000_013,總之，我先去一趟地中天道，和那邊的同志們聯手合作，<hex:02100103>繼續收集情報。
62,TEXT_KINGMH101_05299_KRILE_000_014,我還有一件事要和你們兩個說，<hex:02100103>這件事才是今天的正題。
63,TEXT_KINGMH101_05299_KRILE_000_015,我想讓你們見一個人。
64,TEXT_KINGMH101_05299_WUKLAMAT_000_016,行倒是行……<hex:02100103>但這個人在哪？
65,TEXT_KINGMH101_05299_KRILE_000_017,就在裡面的休息室，<hex:02100103>但她狀態不太好，雅·修特拉和阿莉塞正在照顧她……<hex:02100103>到時候她們應該會給你們說明情況。
66,TEXT_KINGMH101_05299_GULOOLJA_000_018,我正好要去看望她，我跟你們一起去吧。
67,TEXT_KINGMH101_05299_GULOOLJA_000_019,休息室就在裡面。<hex:02100103>進門直走就能到，不用擔心迷路。
