key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESNYX201_05229_SEQ_00,※本任務是特定期間內的任務。<hex:02100103><hex:02100103>艦尾樓的馬奉行想要請求冒險者協助舉辦降神節。
1,TEXT_FESNYX201_05229_SEQ_01,※本任務只有在季節活動開放期間才能接受和進行。<hex:02100103>　季節活動結束後無法進行，敬請注意。<hex:02100103>　詳情請參見官方網站。<hex:02100103><hex:02100103>馬奉行有些擔心正在為活動進行宣傳的部下與「吉祥物」。在利姆薩·羅敏薩的沉溺海豚亭附近和馬與力談談。
2,TEXT_FESNYX201_05229_SEQ_02,馬與力認為可以將「吉祥物」午馬獨角幼獸暫時託付給冒險者。在利姆薩·羅敏薩的沉溺海豚亭附近和幹勁十足的午馬獨角幼獸談談。
3,TEXT_FESNYX201_05229_SEQ_03,帶著午馬獨角幼獸在利姆薩·羅敏薩的沉溺海豚亭附近為降神節活動進行宣傳。<hex:02100103><hex:02100103>※同行狀態被解除時，再次與午馬獨角幼獸對話便可進入同行狀態。
4,TEXT_FESNYX201_05229_SEQ_04,成功向沉溺海豚亭附近的市民們宣傳了活動。接下來帶著午馬獨角幼獸繞到利姆薩·羅敏薩上層甲板繼續為降神節活動進行宣傳。
5,TEXT_FESNYX201_05229_SEQ_05,和午馬獨角幼獸一同，成功宣傳了降神節的活動。向艦尾樓的馬奉行報告。
6,TEXT_FESNYX201_05229_SEQ_06,和馬奉行進行了交談，他為午馬獨角幼獸能敞開心扉而感到高興。繼續為降神節的活動幫忙吧。
7,TEXT_FESNYX201_05229_SEQ_07,
8,TEXT_FESNYX201_05229_SEQ_08,
9,TEXT_FESNYX201_05229_SEQ_09,
10,TEXT_FESNYX201_05229_SEQ_10,
11,TEXT_FESNYX201_05229_SEQ_11,
12,TEXT_FESNYX201_05229_SEQ_12,
13,TEXT_FESNYX201_05229_SEQ_13,
14,TEXT_FESNYX201_05229_SEQ_14,
15,TEXT_FESNYX201_05229_SEQ_15,
16,TEXT_FESNYX201_05229_SEQ_16,
17,TEXT_FESNYX201_05229_SEQ_17,
18,TEXT_FESNYX201_05229_SEQ_18,
19,TEXT_FESNYX201_05229_SEQ_19,
20,TEXT_FESNYX201_05229_SEQ_20,
21,TEXT_FESNYX201_05229_SEQ_21,
22,TEXT_FESNYX201_05229_SEQ_22,
23,TEXT_FESNYX201_05229_SEQ_23,
24,TEXT_FESNYX201_05229_TODO_00,和馬與力對話
25,TEXT_FESNYX201_05229_TODO_01,和午馬獨角幼獸對話進入同行狀態
26,TEXT_FESNYX201_05229_TODO_02,帶著午馬獨角幼獸宣傳降神節的活動
27,TEXT_FESNYX201_05229_TODO_03,再次帶著午馬獨角幼獸宣傳降神節的活動
28,TEXT_FESNYX201_05229_TODO_04,帶著午馬獨角幼獸和馬奉行對話
29,TEXT_FESNYX201_05229_TODO_05,
30,TEXT_FESNYX201_05229_TODO_06,
31,TEXT_FESNYX201_05229_TODO_07,
32,TEXT_FESNYX201_05229_TODO_08,
33,TEXT_FESNYX201_05229_TODO_09,
34,TEXT_FESNYX201_05229_TODO_10,
35,TEXT_FESNYX201_05229_TODO_11,
36,TEXT_FESNYX201_05229_TODO_12,
37,TEXT_FESNYX201_05229_TODO_13,
38,TEXT_FESNYX201_05229_TODO_14,
39,TEXT_FESNYX201_05229_TODO_15,
40,TEXT_FESNYX201_05229_TODO_16,
41,TEXT_FESNYX201_05229_TODO_17,
42,TEXT_FESNYX201_05229_TODO_18,
43,TEXT_FESNYX201_05229_TODO_19,
44,TEXT_FESNYX201_05229_TODO_20,
45,TEXT_FESNYX201_05229_TODO_21,
46,TEXT_FESNYX201_05229_TODO_22,
47,TEXT_FESNYX201_05229_TODO_23,
48,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_001,初次見面。<hex:02100103>我是來自遙遠東方的馬奉行，<hex:02100103>為了加深祖國遠東之國與艾歐澤亞之間的友誼而拜訪貴地。
49,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_002,咦，我記得你……我們好久沒見了吧。<hex:02100103>我是遠東之國的馬奉行，<hex:02100103>經過十二輪的四季循環，我再次來到艾歐澤亞了！
50,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_003,降神節是為了慶祝新季節的到來而舉辦的……<hex:02100103>聽說此地的習俗是從十二神中選出新的主神，<hex:02100103>而東方的習俗不是選神而是選動物。
51,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_004,本次被選中的動物是「午馬」……也就是奔馳在大地上的駿馬。<hex:02100103>因此今年將會舉行體現駿馬之美的「駿馬巡遊」活動。
52,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_005,在之前的午之降神節，我們向艾歐澤亞介紹了馬這種動物，<hex:02100103>讓更多人認識了它們，不過這裡愛馬的人還很少，<hex:02100103>因此我想把駿馬昂首闊步的英姿展現給人們看。
53,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_006,目前我的部下正頭戴引以為傲的奔馬武士盔，<hex:02100103>前往海都的各處為活動進行宣傳。<hex:02100103>除了武士盔以外，他還帶著一隻非常引人矚目的「吉祥物」！
54,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_007,不過，那隻吉祥物似乎不太聽話……<hex:02100103>你作為冒險者應該有很多接觸動物的機會吧，<hex:02100103>方便的話能請你去幫幫他嗎？
55,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_008,實在感激不盡！<hex:02100103>我的部下馬與力現在應該前往了沉溺海豚亭，<hex:02100103>請你去和他打聲招呼吧！
56,TEXT_FESNYX201_05229_HORSEMISSIONARY_000_010,我的部下馬與力現在應該前往了沉溺海豚亭，<hex:02100103>請你去和他打聲招呼吧！
57,TEXT_FESNYX201_05229_HORSEUNICOLT_000_020,噅、噅……！
58,TEXT_FESNYX201_05229_HORSEYORIKI_000_021,喂——我叫你過來呢……！
59,TEXT_FESNYX201_05229_HORSEYORIKI_000_022,你真是一點也不聽我的話啊，<hex:02100103>這樣還怎麼為活動宣傳……
60,TEXT_FESNYX201_05229_HORSEYORIKI_000_023,哎呀，不好意思……！
61,TEXT_FESNYX201_05229_HORSEYORIKI_100_023,是馬奉行大人讓你過來幫忙的嗎？<hex:02100103>有勞你了。
62,TEXT_FESNYX201_05229_HORSEYORIKI_000_024,那個小動物是獨角幼獸，它的成年體獨角獸在西方也難得一見。<hex:02100103>我們準備用它來作為本次降神節的吉祥物，<hex:02100103>不過如你所見，它不聽我的話。
63,TEXT_FESNYX201_05229_HORSEYORIKI_000_025,如果它是馬，即便再頑劣不羈，<hex:02100103>我也能靠馴馬人的手段讓它服服帖帖。<hex:02100103>不過這對獨角幼獸似乎不太管用。
64,TEXT_FESNYX201_05229_HORSEYORIKI_000_026,不知是否是因為被帶到陌生的土地，<hex:02100103>它害怕得一個勁地縮在角落瑟瑟發抖。
65,TEXT_FESNYX201_05229_HORSEUNICOLT_000_027,噅噅……噅！
