key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANMAM114_05274_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※推進該任務時，職業需與接受任務時相同。<hex:02100103><hex:02100103>恆彩農園的卡給加想要找人幫忙收集樣本。
1,TEXT_BANMAM114_05274_SEQ_01,將委託物品交給卡給加
2,TEXT_BANMAM114_05274_SEQ_02,
3,TEXT_BANMAM114_05274_SEQ_03,
4,TEXT_BANMAM114_05274_SEQ_04,
5,TEXT_BANMAM114_05274_SEQ_05,
6,TEXT_BANMAM114_05274_SEQ_06,
7,TEXT_BANMAM114_05274_SEQ_07,
8,TEXT_BANMAM114_05274_SEQ_08,
9,TEXT_BANMAM114_05274_SEQ_09,
10,TEXT_BANMAM114_05274_SEQ_10,
11,TEXT_BANMAM114_05274_SEQ_11,
12,TEXT_BANMAM114_05274_SEQ_12,
13,TEXT_BANMAM114_05274_SEQ_13,
14,TEXT_BANMAM114_05274_SEQ_14,
15,TEXT_BANMAM114_05274_SEQ_15,
16,TEXT_BANMAM114_05274_SEQ_16,
17,TEXT_BANMAM114_05274_SEQ_17,
18,TEXT_BANMAM114_05274_SEQ_18,
19,TEXT_BANMAM114_05274_SEQ_19,
20,TEXT_BANMAM114_05274_SEQ_20,
21,TEXT_BANMAM114_05274_SEQ_21,
22,TEXT_BANMAM114_05274_SEQ_22,
23,TEXT_BANMAM114_05274_SEQ_23,
24,TEXT_BANMAM114_05274_TODO_00,<hex:0208F2011FE4E80511FF5B><hex:020857E3E802E803FF2F>在白燼古戰場的石場採取<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給卡給加<hex:03><hex:FFBE><hex:0208BAE4E80512FF5B><hex:020857E3E802E803FF2F>從白燼古戰場的良材採伐<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給卡給加<hex:03><hex:FF58><hex:020854E4E80513FF4C><hex:020848E3E802E803FF20>在赤血天坑釣<hex:02280AFF05>Item<hex:E8060103><hex:FF20>將<hex:02280AFF05>Item<hex:E8060103>交給卡給加<hex:03><hex:FF01><hex:03><hex:03><hex:03>
25,TEXT_BANMAM114_05274_TODO_01,
26,TEXT_BANMAM114_05274_TODO_02,
27,TEXT_BANMAM114_05274_TODO_03,
28,TEXT_BANMAM114_05274_TODO_04,
29,TEXT_BANMAM114_05274_TODO_05,
30,TEXT_BANMAM114_05274_TODO_06,
31,TEXT_BANMAM114_05274_TODO_07,
32,TEXT_BANMAM114_05274_TODO_08,
33,TEXT_BANMAM114_05274_TODO_09,
34,TEXT_BANMAM114_05274_TODO_10,
35,TEXT_BANMAM114_05274_TODO_11,
36,TEXT_BANMAM114_05274_TODO_12,
37,TEXT_BANMAM114_05274_TODO_13,
38,TEXT_BANMAM114_05274_TODO_14,
39,TEXT_BANMAM114_05274_TODO_15,
40,TEXT_BANMAM114_05274_TODO_16,
41,TEXT_BANMAM114_05274_TODO_17,
42,TEXT_BANMAM114_05274_TODO_18,
43,TEXT_BANMAM114_05274_TODO_19,
44,TEXT_BANMAM114_05274_TODO_20,
45,TEXT_BANMAM114_05274_TODO_21,
46,TEXT_BANMAM114_05274_TODO_22,
47,TEXT_BANMAM114_05274_TODO_23,
48,TEXT_BANMAM114_05274_KAGEELJA_000_000,<hex:022903EB0203>，<hex:02100103>昂吉兒女士的研究現在需要一些樣本，<hex:02100103>方便的話能否請你去上面的森林幫我們採集來呢？
49,TEXT_BANMAM114_05274_KAGEELJA_000_001,為了研究農園的發展對地脈的影響，<hex:02100103>需要一些富含環境乙太的自然產物當做樣本進行調查。<hex:02100103>我們會在下面的森林進行採集的，上面就拜託你了。
50,TEXT_BANMAM114_05274_KAGEELJA_000_005,你可以在白燼古戰場<hex:02100103>採集到需要的<hex:02280BFF05>Item<hex:F2BBB30103>。<hex:02100103>麻煩你了。
51,TEXT_BANMAM114_05274_KAGEELJA_000_006,你可以在白燼古戰場<hex:02100103>採集到需要的<hex:02280BFF05>Item<hex:F2BBB40103>。<hex:02100103>麻煩你了。
52,TEXT_BANMAM114_05274_KAGEELJA_000_007,你可以在赤血天坑<hex:02100103>採集到需要的<hex:02280BFF05>Item<hex:F2BBB50103>。<hex:02100103>採集的時候用<hex:02280BFF05>Item<hex:F2AB490103>就可以。
53,TEXT_BANMAM114_05274_KAGEELJA_000_010,希望你去白燼古戰場<hex:02100103>幫我們採來<hex:02280BFF05>Item<hex:F2BBB30103>當做樣本。<hex:02100103>雖然有點遠，不過還是拜託你了。
54,TEXT_BANMAM114_05274_KAGEELJA_000_011,希望你去白燼古戰場<hex:02100103>幫我們採來<hex:02280BFF05>Item<hex:F2BBB40103>當做樣本。<hex:02100103>雖然有點遠，不過還是拜託你了。
55,TEXT_BANMAM114_05274_KAGEELJA_000_012,希望你去赤血天坑<hex:02100103>幫我們採來<hex:02280BFF05>Item<hex:F2BBB50103>當做樣本。<hex:02100103>用<hex:02280BFF05>Item<hex:F2AB490103>應該就能採到它了，拜託你了。
56,TEXT_BANMAM114_05274_KAGEELJA_000_015,辛苦你幫我們大老遠跑一趟了！<hex:02100103>你採集到樣本了嗎？
57,TEXT_BANMAM114_05274_KAGEELJA_000_016,嗯，樣本沒有問題！<hex:02100103>應該能讓昂吉兒女士滿意。
58,TEXT_BANMAM114_05274_KAGEELJA_000_017,實際上，自從農園剛開始建設的時候起，<hex:02100103>昂吉兒女士就一直在關注著周圍環境乙太的變化。
59,TEXT_BANMAM114_05274_KAGEELJA_000_018,我們不是為了讓農園作物能長得更好而進行了各種嘗試嗎？<hex:02100103>如果森林的環境因此被破壞就得不償失了，<hex:02100103>所以才需要定期取樣檢查。
60,TEXT_BANMAM114_05274_KAGEELJA_000_019,所以說，這件事事關重大。<hex:02100103>希望你還能再來幫我們收集樣本。
61,TEXT_BANMAM114_05274_KAGEELJA_000_020,多虧了你幫忙收集樣本，<hex:02100103>我們才能得以一窺森林的環境變化。<hex:02100103>希望你還能再來協助我們進行定期檢查。
